SDate,CUSIP,Symbol,Price
20031115,366651107,IT,
20031231,366651107,IT,
20040215,366651107,IT,
20040331,366651107,IT,
20040515,366651107,IT,
20040630,366651107,IT,
20040815,366651107,IT,
20040930,366651107,IT,
20041115,366651107,IT,
20041231,366651107,IT,
20050215,366651107,IT,
20050331,366651107,IT,
20050515,366651107,IT,
20050630,366651107,IT,
20050815,366651107,IT,
20050930,366651107,IT,
20051115,366651107,IT,
20051231,366651107,IT,
20060215,366651107,IT,
20060331,366651107,IT,
20060515,366651107,IT,
20060630,366651107,IT,
20060815,366651107,IT,
20060930,366651107,IT,
20061115,366651107,IT,
20061231,366651107,IT,
20070215,366651107,IT,
20070331,366651107,IT,
20070515,366651107,IT,
20070630,366651107,IT,23.664857142857144
20070815,366651107,IT,22.641714285714286
20070930,366651107,IT,22.572093023255814
20071115,366651107,IT,19.162222222222223
20071231,366651107,IT,16.585925925925924
20080215,366651107,IT,18.408421052631578
20080331,366651107,IT,20.04695652173913
20080515,366651107,IT,23.27
20080630,366651107,IT,19.998260869565215
20080815,366651107,IT,26.594545454545454
20080930,366651107,IT,22.68
20081115,366651107,IT,16.58
20081231,366651107,IT,17.466666666666665
20090215,366651107,IT,11.426666666666666
20090331,366651107,IT,10.933333333333334
20090515,366651107,IT,13.303333333333333
20090630,366651107,IT,15.26
20090815,366651107,IT,16.893333333333334
20090930,366651107,IT,18.27
20091115,366651107,IT,19.38
20091231,366651107,IT,18.587692307692308
20100215,366651107,IT,22.5
20100331,366651107,IT,22.24
20100515,366651107,IT,24.704
20100630,366651107,IT,23.25
20100815,366651107,IT,27.5
20100930,366651107,IT,29.152
20101115,366651107,IT,31.72
20101231,366651107,IT,33.532000000000004
20110215,366651107,IT,37.22
20110331,366651107,IT,41.38
20110515,366651107,IT,38.73
20110630,366651107,IT,40.29
20110815,366651107,IT,36.49
20110930,366651107,IT,35.49666666666667
20111115,366651107,IT,38.31999999999999
20111231,366651107,IT,34.95666666666667
20120215,366651107,IT,37.96666666666667
20120331,366651107,IT,42.956
20120515,366651107,IT,42.55
20120630,366651107,IT,42.88666666666666
20120815,366651107,IT,48.25
20120930,366651107,IT,46.09
20121115,366651107,IT,44.94
20121231,366651107,IT,45.828
20130215,366651107,IT,52.266666666666666
20130331,366651107,IT,54.17
20130515,366651107,IT,57.72
20130630,366651107,IT,56.99
20130815,366651107,IT,59.288000000000004
20130930,366651107,IT,59.86
20131115,366651107,IT,63.20333333333333
20131231,366651107,IT,70.815
20140215,366651107,IT,66.484
20140331,366651107,IT,68.08
20140515,366651107,IT,69.70833333333333
20140630,366651107,IT,71.444
20140815,366651107,IT,72.64
20140930,366651107,IT,73.47
20141115,366651107,IT,85.93333333333334
20141231,366651107,IT,84.61
20150215,366651107,IT,80.914
20150331,366651107,IT,84.05166666666668
20150515,366651107,IT,86.83500000000001
20150630,366651107,IT,86.415
20150815,366651107,IT,90.91
20150930,366651107,IT,83.47333333333333
20151115,366651107,IT,85.13
20151231,366651107,IT,91.375
20160215,366651107,IT,80.0
20160331,366651107,IT,88.722
20160515,366651107,IT,97.6
20160630,366651107,IT,94.15875
20160815,366651107,IT,93.32
20160930,366651107,IT,88.60076923076923
20161115,366651107,IT,101.65
20161231,366651107,IT,101.22999999999999
20170215,366651107,IT,102.84
20170331,366651107,IT,109.88625
20170515,366651107,IT,114.01
20170630,366651107,IT,123.54333333333334
20170815,366651107,IT,117.18
20170930,366651107,IT,123.17714285714285
20171115,366651107,IT,117.3
20171231,366651107,IT,124.53999999999999
20180215,366651107,IT,118.02714285714285
20180331,366651107,IT,117.4175
20180515,366651107,IT,135.17
20180630,366651107,IT,134.55363636363637
20180815,366651107,IT,142.045
20180930,366651107,IT,158.06
20181115,366651107,IT,143.34799999999998
20181231,366651107,IT,125.14375
20190215,366651107,IT,142.234
20190331,366651107,IT,151.876
20190515,366651107,IT,151.856
20190630,366651107,IT,163.20666666666668
20190815,366651107,IT,
20190930,366651107,IT,
20191115,366651107,IT,
20191231,366651107,IT,
20200215,366651107,IT,
20200331,366651107,IT,
20200515,366651107,IT,
20200630,366651107,IT,
20200815,366651107,IT,
20200930,366651107,IT,
20201115,366651107,IT,
20010215,452308109,ITW,
20010331,452308109,ITW,
20010515,452308109,ITW,
20010630,452308109,ITW,
20010815,452308109,ITW,
20010930,452308109,ITW,
20011115,452308109,ITW,
20011231,452308109,ITW,
20020215,452308109,ITW,
20020331,452308109,ITW,
20020515,452308109,ITW,
20020630,452308109,ITW,
20020815,452308109,ITW,
20020930,452308109,ITW,
20021115,452308109,ITW,
20021231,452308109,ITW,
20030215,452308109,ITW,
20030331,452308109,ITW,
20030515,452308109,ITW,
20030630,452308109,ITW,
20030815,452308109,ITW,
20030930,452308109,ITW,
20031115,452308109,ITW,
20031231,452308109,ITW,
20040215,452308109,ITW,
20040331,452308109,ITW,
20040515,452308109,ITW,
20040630,452308109,ITW,
20040815,452308109,ITW,
20040930,452308109,ITW,
20041115,452308109,ITW,
20041231,452308109,ITW,
20050215,452308109,ITW,
20050331,452308109,ITW,
20050515,452308109,ITW,
20050630,452308109,ITW,
20050815,452308109,ITW,
20050930,452308109,ITW,
20051115,452308109,ITW,
20051231,452308109,ITW,
20060215,452308109,ITW,
20060331,452308109,ITW,
20060515,452308109,ITW,
20060630,452308109,ITW,
20060815,452308109,ITW,
20060930,452308109,ITW,
20061115,452308109,ITW,
20061231,452308109,ITW,
20070215,452308109,ITW,
20070331,452308109,ITW,
20070515,452308109,ITW,52.597647058823526
20070630,452308109,ITW,54.305
20070815,452308109,ITW,51.89
20070930,452308109,ITW,58.84894736842106
20071115,452308109,ITW,55.468536585365854
20071231,452308109,ITW,50.51567567567567
20080215,452308109,ITW,48.76866666666667
20080331,452308109,ITW,48.10190476190476
20080515,452308109,ITW,54.75666666666667
20080630,452308109,ITW,46.599999999999994
20080815,452308109,ITW,49.03
20080930,452308109,ITW,44.45
20081115,452308109,ITW,32.49333333333333
20081231,452308109,ITW,34.559999999999995
20090215,452308109,ITW,35.0325
20090331,452308109,ITW,30.85
20090515,452308109,ITW,33.63666666666667
20090630,452308109,ITW,37.34
20090815,452308109,ITW,41.526666666666664
20090930,452308109,ITW,42.71
20091115,452308109,ITW,48.98
20091231,452308109,ITW,48.47
20100215,452308109,ITW,44.532
20100331,452308109,ITW,47.505
20100515,452308109,ITW,49.736666666666665
20100630,452308109,ITW,41.28
20100815,452308109,ITW,43.02
20100930,452308109,ITW,47.02
20101115,452308109,ITW,47.99
20101231,452308109,ITW,53.7975
20110215,452308109,ITW,55.46
20110331,452308109,ITW,53.72
20110515,452308109,ITW,57.95
20110630,452308109,ITW,56.49
20110815,452308109,ITW,45.29
20110930,452308109,ITW,42.66666666666667
20111115,452308109,ITW,45.93666666666667
20111231,452308109,ITW,47.358
20120215,452308109,ITW,55.44
20120331,452308109,ITW,57.01333333333333
20120515,452308109,ITW,55.37
20120630,452308109,ITW,51.46666666666667
20120815,452308109,ITW,57.6
20120930,452308109,ITW,59.47
20121115,452308109,ITW,58.75
20121231,452308109,ITW,60.415000000000006
20130215,452308109,ITW,63.587500000000006
20130331,452308109,ITW,60.94
20130515,452308109,ITW,70.18
20130630,452308109,ITW,69.17
20130815,452308109,ITW,73.285
20130930,452308109,ITW,76.63714285714285
20131115,452308109,ITW,79.29853754940711
20131231,452308109,ITW,80.41490118577074
20140215,452308109,ITW,81.53126482213439
20140331,452308109,ITW,82.5990909090909
20140515,452308109,ITW,83.69118577075099
20140630,452308109,ITW,84.80754940711462
20140815,452308109,ITW,87.04
20140930,452308109,ITW,84.42
20141115,452308109,ITW,93.47999999999999
20141231,452308109,ITW,95.38499999999999
20150215,452308109,ITW,98.14
20150331,452308109,ITW,97.14
20150515,452308109,ITW,97.34666666666666
20150630,452308109,ITW,91.79
20150815,452308109,ITW,89.65
20150930,452308109,ITW,82.31
20151115,452308109,ITW,89.41
20151231,452308109,ITW,93.18666666666667
20160215,452308109,ITW,91.88
20160331,452308109,ITW,102.44
20160515,452308109,ITW,102.98
20160630,452308109,ITW,105.19769230769231
20160815,452308109,ITW,118.464
20160930,452308109,ITW,119.30666666666667
20161115,452308109,ITW,124.97
20161231,452308109,ITW,123.39375
20170215,452308109,ITW,129.70814814814815
20170331,452308109,ITW,131.632
20170515,452308109,ITW,135.83777777777777
20170630,452308109,ITW,142.04
20170815,452308109,ITW,137.59142857142857
20170930,452308109,ITW,148.68
20171115,452308109,ITW,155.85
20171231,452308109,ITW,166.815
20180215,452308109,ITW,161.54866666666666
20180331,452308109,ITW,155.87666666666667
20180515,452308109,ITW,144.905
20180630,452308109,ITW,141.13071428571428
20180815,452308109,ITW,138.59
20180930,452308109,ITW,141.12
20181115,452308109,ITW,133.8075
20181231,452308109,ITW,126.17333333333333
20190215,452308109,ITW,139.65
20190331,452308109,ITW,150.742
20190515,452308109,ITW,148.66
20190630,452308109,ITW,150.9936842105263
20190815,452308109,ITW,
20190930,452308109,ITW,
20191115,452308109,ITW,
20191231,452308109,ITW,
20200215,452308109,ITW,
20200331,452308109,ITW,
20200515,452308109,ITW,
20200630,452308109,ITW,
20200815,452308109,ITW,
20200930,452308109,ITW,
20201115,452308109,ITW,
20010215,46127U104,IVZ,
20010331,46127U104,IVZ,
20010515,46127U104,IVZ,
20010630,46127U104,IVZ,
20010815,46127U104,IVZ,
20010930,46127U104,IVZ,
20011115,46127U104,IVZ,
20011231,46127U104,IVZ,
20020215,46127U104,IVZ,
20020331,46127U104,IVZ,
20020515,46127U104,IVZ,
20020630,46127U104,IVZ,
20020815,46127U104,IVZ,
20020930,46127U104,IVZ,
20021115,46127U104,IVZ,
20021231,46127U104,IVZ,
20030215,46127U104,IVZ,
20030331,46127U104,IVZ,
20030515,46127U104,IVZ,
20030630,46127U104,IVZ,
20030815,46127U104,IVZ,
20030930,46127U104,IVZ,
20031115,46127U104,IVZ,
20031231,46127U104,IVZ,
20040215,46127U104,IVZ,
20040331,46127U104,IVZ,
20040515,46127U104,IVZ,
20040630,46127U104,IVZ,
20040815,46127U104,IVZ,
20040930,46127U104,IVZ,
20041115,46127U104,IVZ,
20041231,46127U104,IVZ,
20050215,46127U104,IVZ,
20050331,46127U104,IVZ,
20050515,46127U104,IVZ,
20050630,46127U104,IVZ,
20050815,46127U104,IVZ,
20050930,46127U104,IVZ,
20051115,46127U104,IVZ,
20051231,46127U104,IVZ,
20060215,46127U104,IVZ,
20060331,46127U104,IVZ,
20060515,46127U104,IVZ,
20060630,46127U104,IVZ,
20060815,46127U104,IVZ,
20060930,46127U104,IVZ,
20061115,46127U104,IVZ,
20061231,46127U104,IVZ,
20070215,46127U104,IVZ,
20070331,46127U104,IVZ,
20070515,46127U104,IVZ,
20070630,46127U104,IVZ,26.424
20070815,G491BT108,IVZ,24.837734375
20070930,G491BT108,IVZ,25.941015625
20071115,G491BT108,IVZ,27.044296875
20071231,G491BT108,IVZ,31.255
20080215,G491BT108,IVZ,24.92
20080331,G491BT108,IVZ,24.286666666666665
20080515,G491BT108,IVZ,28.54
20080630,G491BT108,IVZ,23.98
20080815,G491BT108,IVZ,26.05
20080930,G491BT108,IVZ,20.98
20081115,G491BT108,IVZ,12.386666666666667
20081231,G491BT108,IVZ,14.149999999999999
20090215,G491BT108,IVZ,13.3325
20090331,G491BT108,IVZ,13.86
20090515,G491BT108,IVZ,14.823333333333332
20090630,G491BT108,IVZ,17.82
20090815,G491BT108,IVZ,19.965
20090930,G491BT108,IVZ,22.76
20091115,G491BT108,IVZ,23.65
20091231,G491BT108,IVZ,23.4975
20100215,G491BT108,IVZ,18.44
20100331,G491BT108,IVZ,21.91
20100515,G491BT108,IVZ,21.153333333333332
20100630,G491BT108,IVZ,16.83
20100815,G491BT108,IVZ,18.51
20100930,G491BT108,IVZ,21.23
20101115,G491BT108,IVZ,22.18
20101231,G491BT108,IVZ,23.8
20110215,G491BT108,IVZ,26.5
20110331,G491BT108,IVZ,25.56
20110515,G491BT108,IVZ,25.01
20110630,G491BT108,IVZ,23.4
20110815,G491BT108,IVZ,18.33
20110930,G491BT108,IVZ,16.0575
20111115,G491BT108,IVZ,20.27
20111231,G491BT108,IVZ,20.152857142857144
20120215,G491BT108,IVZ,24.075
20120331,G491BT108,IVZ,26.490000000000002
20120515,G491BT108,IVZ,22.49
20120630,G491BT108,IVZ,22.336666666666666
20120815,G491BT108,IVZ,23.79
20120930,G491BT108,IVZ,24.99
20121115,G491BT108,IVZ,23.724
20121231,G491BT108,IVZ,25.935000000000002
20130215,G491BT108,IVZ,27.756
20130331,G491BT108,IVZ,28.96
20130515,G491BT108,IVZ,34.6
20130630,G491BT108,IVZ,31.8
20130815,G491BT108,IVZ,32.11
20130930,G491BT108,IVZ,32.20545454545455
20131115,G491BT108,IVZ,33.99333333333333
20131231,G491BT108,IVZ,36.375
20140215,G491BT108,IVZ,34.445
20140331,G491BT108,IVZ,37.0
20140515,G491BT108,IVZ,34.62
20140630,G491BT108,IVZ,37.75
20140815,G491BT108,IVZ,39.14666666666667
20140930,G491BT108,IVZ,39.48
20141115,G491BT108,IVZ,40.33
20141231,G491BT108,IVZ,39.74
20150215,G491BT108,IVZ,39.535000000000004
20150331,G491BT108,IVZ,39.69
20150515,G491BT108,IVZ,40.84
20150630,G491BT108,IVZ,37.49
20150815,G491BT108,IVZ,37.56
20150930,G491BT108,IVZ,31.23
20151115,G491BT108,IVZ,31.72
20151231,G491BT108,IVZ,33.534
20160215,G491BT108,IVZ,26.5
20160331,G491BT108,IVZ,30.77
20160515,G491BT108,IVZ,28.57
20160630,G491BT108,IVZ,24.946
20160815,G491BT108,IVZ,29.93
20160930,G491BT108,IVZ,31.125
20161115,G491BT108,IVZ,32.31
20161231,G491BT108,IVZ,31.189999999999998
20170215,G491BT108,IVZ,32.4
20170331,G491BT108,IVZ,30.59
20170515,G491BT108,IVZ,32.22
20170630,G491BT108,IVZ,35.06333333333333
20170815,G491BT108,IVZ,33.82
20170930,G491BT108,IVZ,34.78666666666667
20171115,G491BT108,IVZ,34.635
20171231,G491BT108,IVZ,36.413333333333334
20180215,G491BT108,IVZ,33.120000000000005
20180331,G491BT108,IVZ,31.096
20180515,G491BT108,IVZ,28.41
20180630,G491BT108,IVZ,26.96142857142857
20180815,G491BT108,IVZ,24.887999999999998
20180930,G491BT108,IVZ,22.88
20181115,G491BT108,IVZ,20.321428571428573
20181231,G491BT108,IVZ,16.733999999999998
20190215,G491BT108,IVZ,18.398
20190331,G491BT108,IVZ,19.31
20190515,G491BT108,IVZ,20.862857142857145
20190630,G491BT108,IVZ,20.86
20190815,G491BT108,IVZ,
20190930,G491BT108,IVZ,
20191115,G491BT108,IVZ,
20191231,G491BT108,IVZ,
20200215,G491BT108,IVZ,
20200331,G491BT108,IVZ,
20200515,G491BT108,IVZ,
20200630,G491BT108,IVZ,
20200815,G491BT108,IVZ,
20200930,G491BT108,IVZ,
20201115,G491BT108,IVZ,
20010215,445658107,JBHT,
20010331,445658107,JBHT,
20010515,445658107,JBHT,
20010630,445658107,JBHT,
20010815,445658107,JBHT,
20010930,445658107,JBHT,
20011115,445658107,JBHT,
20011231,445658107,JBHT,
20020215,445658107,JBHT,
20020331,445658107,JBHT,
20020515,445658107,JBHT,
20020630,445658107,JBHT,
20020815,445658107,JBHT,
20020930,445658107,JBHT,
20021115,445658107,JBHT,
20021231,445658107,JBHT,
20030215,445658107,JBHT,
20030331,445658107,JBHT,
20030515,445658107,JBHT,
20030630,445658107,JBHT,
20030815,445658107,JBHT,
20030930,445658107,JBHT,
20031115,445658107,JBHT,
20031231,445658107,JBHT,
20040215,445658107,JBHT,
20040331,445658107,JBHT,
20040515,445658107,JBHT,
20040630,445658107,JBHT,
20040815,445658107,JBHT,
20040930,445658107,JBHT,
20041115,445658107,JBHT,
20041231,445658107,JBHT,
20050215,445658107,JBHT,
20050331,445658107,JBHT,
20050515,445658107,JBHT,
20050630,445658107,JBHT,
20050815,445658107,JBHT,
20050930,445658107,JBHT,
20051115,445658107,JBHT,
20051231,445658107,JBHT,
20060215,445658107,JBHT,
20060331,445658107,JBHT,
20060515,445658107,JBHT,
20060630,445658107,JBHT,
20060815,445658107,JBHT,
20060930,445658107,JBHT,
20061115,445658107,JBHT,
20061231,445658107,JBHT,
20070215,445658107,JBHT,
20070331,445658107,JBHT,
20070515,445658107,JBHT,28.5
20070630,445658107,JBHT,30.19
20070815,445658107,JBHT,27.564285714285713
20070930,445658107,JBHT,27.482380952380954
20071115,445658107,JBHT,26.47
20071231,445658107,JBHT,25.24473684210526
20080215,445658107,JBHT,29.61357142857143
20080331,445658107,JBHT,31.43
20080515,445658107,JBHT,36.04
20080630,445658107,JBHT,33.28
20080815,445658107,JBHT,38.7472
20080930,445658107,JBHT,33.37
20081115,445658107,JBHT,25.456666666666667
20081231,445658107,JBHT,25.825
20090215,445658107,JBHT,22.544
20090331,445658107,JBHT,24.11
20090515,445658107,JBHT,26.786666666666665
20090630,445658107,JBHT,30.53
20090815,445658107,JBHT,29.873333333333335
20090930,445658107,JBHT,31.745
20091115,445658107,JBHT,32.37
20091231,445658107,JBHT,32.915000000000006
20100215,445658107,JBHT,31.68
20100331,445658107,JBHT,35.88
20100515,445658107,JBHT,35.565
20100630,445658107,JBHT,32.67
20100815,445658107,JBHT,33.08
20100930,445658107,JBHT,34.7
20101115,445658107,JBHT,36.59
20101231,445658107,JBHT,40.74666666666667
20110215,445658107,JBHT,42.84
20110331,445658107,JBHT,44.535
20110515,445658107,JBHT,45.68666666666667
20110630,445658107,JBHT,47.09
20110815,445658107,JBHT,40.69
20110930,445658107,JBHT,37.22
20111115,445658107,JBHT,42.435
20111231,445658107,JBHT,45.27
20120215,445658107,JBHT,51.21
20120331,445658107,JBHT,54.553333333333335
20120515,445658107,JBHT,55.59
20120630,445658107,JBHT,58.435
20120815,445658107,JBHT,55.41
20120930,445658107,JBHT,52.04
20121115,445658107,JBHT,59.1
20121231,445658107,JBHT,59.095
20130215,445658107,JBHT,66.965
20130331,445658107,JBHT,73.508
20130515,445658107,JBHT,73.14999999999999
20130630,445658107,JBHT,72.9575
20130815,445658107,JBHT,73.09
20130930,445658107,JBHT,72.93
20131115,445658107,JBHT,73.335
20131231,445658107,JBHT,76.7675
20140215,445658107,JBHT,72.93333333333334
20140331,445658107,JBHT,71.5
20140515,445658107,JBHT,76.97
20140630,445658107,JBHT,73.78
20140815,445658107,JBHT,75.58999999999999
20140930,445658107,JBHT,74.05
20141115,445658107,JBHT,80.41666666666667
20141231,445658107,JBHT,84.1
20150215,445658107,JBHT,82.465
20150331,445658107,JBHT,85.4
20150515,445658107,JBHT,88.055
20150630,445658107,JBHT,82.09
20150815,445658107,JBHT,80.25999999999999
20150930,445658107,JBHT,71.4
20151115,445658107,JBHT,74.15
20151231,445658107,JBHT,73.1125
20160215,445658107,JBHT,74.43
20160331,445658107,JBHT,84.24
20160515,445658107,JBHT,80.92
20160630,445658107,JBHT,79.31333333333333
20160815,445658107,JBHT,82.35285714285715
20160930,445658107,JBHT,80.175
20161115,445658107,JBHT,91.34
20161231,445658107,JBHT,97.64555555555556
20170215,445658107,JBHT,100.67
20170331,445658107,JBHT,92.01
20170515,445658107,JBHT,85.92500000000001
20170630,445658107,JBHT,91.39363636363636
20170815,445658107,JBHT,97.38
20170930,445658107,JBHT,108.32000000000001
20171115,445658107,JBHT,101.54
20171231,445658107,JBHT,115.078
20180215,445658107,JBHT,120.73
20180331,445658107,JBHT,117.655
20180515,445658107,JBHT,123.25
20180630,445658107,JBHT,121.49666666666667
20180815,445658107,JBHT,121.61
20180930,445658107,JBHT,118.94
20181115,445658107,JBHT,106.56
20181231,445658107,JBHT,93.19200000000001
20190215,445658107,JBHT,111.81
20190331,445658107,JBHT,101.29
20190515,445658107,JBHT,95.14
20190630,445658107,JBHT,90.85249999999999
20190815,445658107,JBHT,
20190930,445658107,JBHT,
20191115,445658107,JBHT,
20191231,445658107,JBHT,
20200215,445658107,JBHT,
20200331,445658107,JBHT,
20200515,445658107,JBHT,
20200630,445658107,JBHT,
20200815,445658107,JBHT,
20200930,445658107,JBHT,
20201115,445658107,JBHT,
20010215,478366107,JCI,
20010331,478366107,JCI,
20010515,478366107,JCI,
20010630,478366107,JCI,
20010815,478366107,JCI,
20010930,478366107,JCI,
20011115,478366107,JCI,
20011231,478366107,JCI,
20020215,478366107,JCI,
20020331,478366107,JCI,
20020515,478366107,JCI,
20020630,478366107,JCI,
20020815,478366107,JCI,
20020930,478366107,JCI,
20021115,478366107,JCI,
20021231,478366107,JCI,
20030215,478366107,JCI,
20030331,478366107,JCI,
20030515,478366107,JCI,
20030630,478366107,JCI,
20030815,478366107,JCI,
20030930,478366107,JCI,
20031115,478366107,JCI,
20031231,478366107,JCI,
20040215,478366107,JCI,
20040331,478366107,JCI,
20040515,478366107,JCI,
20040630,478366107,JCI,
20040815,478366107,JCI,
20040930,478366107,JCI,
20041115,478366107,JCI,
20041231,478366107,JCI,
20050215,478366107,JCI,
20050331,478366107,JCI,
20050515,478366107,JCI,
20050630,478366107,JCI,
20050815,478366107,JCI,
20050930,478366107,JCI,
20051115,478366107,JCI,
20051231,478366107,JCI,
20060215,478366107,JCI,
20060331,478366107,JCI,
20060515,478366107,JCI,
20060630,478366107,JCI,
20060815,478366107,JCI,
20060930,478366107,JCI,
20061115,478366107,JCI,
20061231,478366107,JCI,
20070215,478366107,JCI,
20070331,478366107,JCI,
20070515,478366107,JCI,107.61942857142857
20070630,478366107,JCI,115.00722222222223
20070815,478366107,JCI,114.64724137931034
20070930,478366107,JCI,116.52272727272727
20071115,478366107,JCI,40.50476190476191
20071231,478366107,JCI,36.482
20080215,478366107,JCI,34.54222222222222
20080331,478366107,JCI,34.252857142857145
20080515,478366107,JCI,35.278333333333336
20080630,478366107,JCI,28.62875
20080815,478366107,JCI,30.91357142857143
20080930,478366107,JCI,30.33
20081115,478366107,JCI,15.753333333333332
20081231,478366107,JCI,17.693333333333335
20090215,478366107,JCI,13.595
20090331,478366107,JCI,12.0
20090515,478366107,JCI,18.536666666666665
20090630,478366107,JCI,21.72
20090815,478366107,JCI,25.53666666666667
20090930,478366107,JCI,25.56
20091115,478366107,JCI,27.13
20091231,478366107,JCI,27.813333333333333
20100215,478366107,JCI,28.898
20100331,478366107,JCI,32.99
20100515,478366107,JCI,30.926666666666666
20100630,478366107,JCI,26.87
20100815,478366107,JCI,27.37
20100930,478366107,JCI,30.5
20101115,478366107,JCI,36.48
20101231,478366107,JCI,38.22666666666667
20110215,478366107,JCI,41.58
20110331,478366107,JCI,41.57
20110515,478366107,JCI,38.62
20110630,478366107,JCI,41.66
20110815,478366107,JCI,32.89
20110930,478366107,JCI,27.056666666666665
20111115,478366107,JCI,31.41
20111231,478366107,JCI,31.15
20120215,478366107,JCI,33.3
20120331,478366107,JCI,32.41
20120515,478366107,JCI,31.39166666666667
20120630,478366107,JCI,27.37
20120815,478366107,JCI,26.35
20120930,478366107,JCI,27.686052631578946
20121115,478366107,JCI,29.489736842105263
20121231,478366107,JCI,31.29342105263158
20130215,478366107,JCI,31.865714285714287
20130331,478366107,JCI,35.07
20130515,478366107,JCI,36.75
20130630,478366107,JCI,35.79
20130815,478366107,JCI,40.68
20130930,478366107,JCI,41.5
20131115,478366107,JCI,49.196666666666665
20131231,478366107,JCI,50.86
20140215,478366107,JCI,48.975
20140331,478366107,JCI,47.32
20140515,478366107,JCI,44.63
20140630,478366107,JCI,49.93
20140815,478366107,JCI,47.852
20140930,478366107,JCI,44.0
20141115,478366107,JCI,49.41
20141231,478366107,JCI,48.370000000000005
20150215,478366107,JCI,48.375
20150331,478366107,JCI,50.44
20150515,478366107,JCI,50.46
20150630,478366107,JCI,50.04
20150815,478366107,JCI,45.39333333333333
20150930,478366107,JCI,41.36
20151115,478366107,JCI,44.10666666666666
20151231,478366107,JCI,40.108000000000004
20160215,478366107,JCI,34.81
20160331,478366107,JCI,38.61
20160515,478366107,JCI,40.81
20160630,478366107,JCI,44.26
20160815,478366107,JCI,44.32
20160930,G51502105,JCI,46.11666666666667
20161115,G51502105,JCI,44.40714285714285
20161231,G51502105,JCI,41.458
20170215,G51502105,JCI,41.70333333333333
20170331,G51502105,JCI,42.185
20170515,G51502105,JCI,41.803333333333335
20170630,G51502105,JCI,42.82
20170815,G51502105,JCI,37.83
20170930,G51502105,JCI,40.33
20171115,G51502105,JCI,35.73
20171231,G51502105,JCI,38.57
20180215,G51502105,JCI,37.355000000000004
20180331,G51502105,JCI,35.11
20180515,G51502105,JCI,36.405
20180630,G51502105,JCI,33.404
20180815,G51502105,JCI,37.55
20180930,G51502105,JCI,35.0
20181115,G51502105,JCI,33.52
20181231,G51502105,JCI,29.63
20190215,G51502105,JCI,34.738571428571426
20190331,G51502105,JCI,36.94
20190515,G51502105,JCI,39.05
20190630,G51502105,JCI,41.31
20190815,G51502105,JCI,
20190930,G51502105,JCI,
20191115,G51502105,JCI,
20191231,G51502105,JCI,
20200215,G51502105,JCI,
20200331,G51502105,JCI,
20200515,G51502105,JCI,
20200630,G51502105,JCI,
20200815,G51502105,JCI,
20200930,G51502105,JCI,
20201115,G51502105,JCI,
20010215,469814107,JEC,
20010331,469814107,JEC,
20010515,469814107,JEC,
20010630,469814107,JEC,
20010815,469814107,JEC,
20010930,469814107,JEC,
20011115,469814107,JEC,
20011231,469814107,JEC,
20020215,469814107,JEC,
20020331,469814107,JEC,
20020515,469814107,JEC,
20020630,469814107,JEC,
20020815,469814107,JEC,
20020930,469814107,JEC,
20021115,469814107,JEC,
20021231,469814107,JEC,
20030215,469814107,JEC,
20030331,469814107,JEC,
20030515,469814107,JEC,
20030630,469814107,JEC,
20030815,469814107,JEC,
20030930,469814107,JEC,
20031115,469814107,JEC,
20031231,469814107,JEC,
20040215,469814107,JEC,
20040331,469814107,JEC,
20040515,469814107,JEC,
20040630,469814107,JEC,
20040815,469814107,JEC,
20040930,469814107,JEC,
20041115,469814107,JEC,
20041231,469814107,JEC,
20050215,469814107,JEC,
20050331,469814107,JEC,
20050515,469814107,JEC,
20050630,469814107,JEC,
20050815,469814107,JEC,
20050930,469814107,JEC,
20051115,469814107,JEC,
20051231,469814107,JEC,
20060215,469814107,JEC,
20060331,469814107,JEC,
20060515,469814107,JEC,
20060630,469814107,JEC,
20060815,469814107,JEC,
20060930,469814107,JEC,
20061115,469814107,JEC,
20061231,469814107,JEC,
20070215,469814107,JEC,
20070331,469814107,JEC,
20070515,469814107,JEC,55.08625
20070630,469814107,JEC,58.22380952380952
20070815,469814107,JEC,69.00230769230768
20070930,469814107,JEC,80.69102564102565
20071115,469814107,JEC,80.3157142857143
20071231,469814107,JEC,92.56227272727273
20080215,469814107,JEC,77.00882352941177
20080331,469814107,JEC,76.84428571428572
20080515,469814107,JEC,90.51955555555556
20080630,469814107,JEC,78.74923076923076
20080815,469814107,JEC,73.04285714285714
20080930,469814107,JEC,54.31
20081115,469814107,JEC,31.703333333333337
20081231,469814107,JEC,47.39
20090215,469814107,JEC,40.387499999999996
20090331,469814107,JEC,38.66
20090515,469814107,JEC,39.413333333333334
20090630,469814107,JEC,42.09
20090815,469814107,JEC,43.760000000000005
20090930,469814107,JEC,45.95
20091115,469814107,JEC,43.95
20091231,469814107,JEC,38.138
20100215,469814107,JEC,36.5
20100331,469814107,JEC,45.19
20100515,469814107,JEC,46.303333333333335
20100630,469814107,JEC,36.44
20100815,469814107,JEC,35.16
20100930,469814107,JEC,38.7325
20101115,469814107,JEC,41.23
20101231,469814107,JEC,45.980000000000004
20110215,469814107,JEC,51.733333333333334
20110331,469814107,JEC,51.195
20110515,469814107,JEC,46.59
20110630,469814107,JEC,42.45666666666666
20110815,469814107,JEC,36.05
20110930,469814107,JEC,33.195
20111115,469814107,JEC,39.685
